"['/cfb/players/bernard-sarra-1.html', '/cfb/players/sarra-1.html']",53,likely,
"['/cfb/players/shelley-white-1.html', '/cfb/players/shawn-white-1.html']",67,unsure,likely not same player
"['/cfb/players/ryan-williams-jenkins-1.html', '/cfb/players/ryan-williams-8.html', '/cfb/players/williams-5.html']",100,unsure,too many player_hrefs
"['/cfb/players/anthony-lewis-2.html', '/cfb/players/will-anthony-1.html']",100,unsure,likely not same player
"['/cfb/players/shawn-white-1.html', '/cfb/players/shelley-white-1.html']",100,unsure,likely not same player
"['/cfb/players/joshua-jones-1.html', '/cfb/players/josh-jones-2.html']",67,likely,
"['/cfb/players/ryan-williams-jenkins-1.html', '/cfb/players/ryan-williams-8.html', '/cfb/players/williams-5.html']",100,unsure,too many player_hrefs
"['/cfb/players/jared-mcgriff-culver-1.html', '/cfb/players/jared-culver-1.html']",63,likely,
"['/cfb/players/munir-prince-1.html', '/cfb/players/munir-prince-2.html']",48,likely,
"['/cfb/players/jake-harry-iv-1.html', '/cfb/players/jake-harry-1.html']",62,likely,
"['/cfb/players/barry-brunetti-1.html', '/cfb/players/barry-brunetti-2.html']",52,likely,
"['/cfb/players/dt-shackelford-1.html', '/cfb/players/dt-shackleford-1.html']",48,likely,
"['/cfb/players/robert-elliot-1.html', '/cfb/players/robert-elliott-2.html']",63,likely,
"['/cfb/players/brandon-maye-1.html', '/cfb/players/brandon-mcrae-1.html']",74,unsure,likely not same player
"['/cfb/players/brandon-maye-1.html', '/cfb/players/brandon-mcrae-1.html']",74,unsure,likely not same player
"['/cfb/players/philip-nelson-1.html', '/cfb/players/phillip-nelson-1.html']",52,likely,
"['/cfb/players/david-cobb-1.html', '/cfb/players/cobb-3.html']",67,likely,
"['/cfb/players/rodrick-williams-jr-1.html', '/cfb/players/rodrick-williams-jr-2.html']",69,likely,
"['/cfb/players/drew-goodger-1.html', '/cfb/players/goodger-1.html']",52,likely,
"['/cfb/players/tommy-olson-1.html', '/cfb/players/olson-1.html']",50,likely,
"['/cfb/players/chris-hawthorne-2.html', '/cfb/players/hawthorne-1.html']",57,likely,
"['/cfb/players/michael-amaefula-1.html', '/cfb/players/amaefula-1.html']",67,likely,
"['/cfb/players/thieren-cockran-1.html', '/cfb/players/thieran-cockran-1.html']",59,likely,
"['/cfb/players/briean-boddy-calhoun-1.html', '/cfb/players/briean-boddy-1.html']",48,likely,
"['/cfb/players/marcus-jones-8.html', '/cfb/players/jones-5.html']",69,likely,
"['/cfb/players/grayson-levine-1.html', '/cfb/players/levine-1.html']",52,likely,
"['/cfb/players/cedric-thompson-2.html', '/cfb/players/thompson-6.html']",60,likely,
"['/cfb/players/derrick-wells-1.html', '/cfb/players/wells-1.html']",77,likely,
"['/cfb/players/kj-maye-1.html', '/cfb/players/kj-maye-2.html']",50,likely,
"['/cfb/players/max-shortell-1.html', '/cfb/players/shortell-1.html']",62,likely,
"['/cfb/players/devin-crawford-tufts-1.html', '/cfb/players/crawford-tufts-1.html']",47,likely,
"['/cfb/players/john-rabe-1.html', '/cfb/players/rabe-1.html']",61,likely,
"['/cfb/players/moulton-1.html', '/cfb/players/malcolm-moulton-1.html']",67,likely,
"['/cfb/players/mcgarry-1.html', '/cfb/players/collin-mcgarry-1.html']",48,likely,
"['/cfb/players/harris-3.html', '/cfb/players/geshun-harris-1.html']",50,likely,
"['/cfb/players/royston-1.html', '/cfb/players/kim-royston-1.html', '/cfb/players/kim-royston-2.html']",67,unsure,too many players in one season
"['/cfb/players/royston-1.html', '/cfb/players/kim-royston-1.html', '/cfb/players/kim-royston-2.html']",56,unsure,too many players in one season
"['/cfb/players/royston-1.html', '/cfb/players/kim-royston-1.html', '/cfb/players/kim-royston-2.html']",56,unsure,too many players in one season
"['/cfb/players/jajuan-harley-1.html', '/cfb/players/jajuan-harley-2.html']",56,likely,
"['/cfb/players/david-defatta-1.html', '/cfb/players/david-defatta-2.html']",45,likely,
"['/cfb/players/fitzgerald-toussaint-1.html', '/cfb/players/jb-fitzgerald-1.html']",51,unsure,likely not same player
"['/cfb/players/drake-johnson-1.html', '/cfb/players/johnson-9.html']",78,likely,
"['/cfb/players/broekhuizen-1.html', '/cfb/players/seth-broekhuizen-1.html']",52,likely,
"['/cfb/players/kelvin-grady-1.html', '/cfb/players/kevin-grady-1.html']",61,unsure,likely not same player
"['/cfb/players/fitzgerald-toussaint-1.html', '/cfb/players/jb-fitzgerald-1.html']",50,unsure,likely not same player
"['/cfb/players/carvin-johnson-1.html', '/cfb/players/drake-johnson-1.html']",78,unsure,mismatching names and pos_group
"['/cfb/players/zac-johnson-1.html', '/cfb/players/drake-johnson-1.html']",78,unsure,mismatching names and pos_group
"['/cfb/players/drake-johnson-1.html', '/cfb/players/carvin-johnson-1.html']",100,unsure,mismatching names and pos_group
"['/cfb/players/kelvin-grady-1.html', '/cfb/players/kevin-grady-1.html']",73,unsure,likely not same player
"['/cfb/players/robert-williams-iii-1.html', '/cfb/players/williams-6.html']",84,likely,
"['/cfb/players/rokeem-williams-1.html', '/cfb/players/robert-williams-iii-1.html']",84,unsure,likely not same player
"['/cfb/players/wes-williams-2.html', '/cfb/players/robert-williams-iii-1.html']",84,unsure,likely not same player
"['/cfb/players/tj-williams-1.html', '/cfb/players/robert-williams-iii-1.html']",84,likely,
"['/cfb/players/robert-williams-iii-1.html', '/cfb/players/rokeem-williams-1.html']",100,unsure,likely not same player
"['/cfb/players/demetrius-quarles-1.html', '/cfb/players/quarles-1.html']",50,likely,
"['/cfb/players/robert-williams-iii-1.html', '/cfb/players/travis-williams-4.html']",84,unsure,mismatching names and pos_group
"['/cfb/players/demarco-paine-1.html', '/cfb/players/demarco-paine-2.html']",50,likely,
"['/cfb/players/robert-williams-iii-1.html', '/cfb/players/nate-williams-4.html']",84,unsure,mismatching names and pos_group
"['/cfb/players/robert-williams-iii-1.html', '/cfb/players/joseph-williams-1.html']",84,unsure,mismatching names and pos_group
"['/cfb/players/tyriq-mccord-1.html', '/cfb/players/tyrig-mccord-1.html']",56,likely,
"['/cfb/players/nantambu-akil-fentress-1.html', '/cfb/players/nantambu-fentress-1.html']",57,likely,
"['/cfb/players/james-gaines-1.html', '/cfb/players/jaimes-gaines-1.html']",73,likely,
"['/cfb/players/cory-nelms-1.html', '/cfb/players/nelms-1.html']",60,likely,
"['/cfb/players/tevin-jones-1.html', '/cfb/players/melvin-jones-1.html']",64,unsure,likely not same player
"['/cfb/players/charles-harris-2.html', '/cfb/players/carl-harris-1.html']",56,unsure,likely not same player
"['/cfb/players/charles-harris-2.html', '/cfb/players/carl-harris-1.html']",55,unsure,likely not same player
"['/cfb/players/tevin-jones-1.html', '/cfb/players/melvin-jones-1.html']",64,unsure,likely not same player
"['/cfb/players/ryan-williams-7.html', '/cfb/players/ryan-williams-10.html']",56,likely,
"['/cfb/players/jermaine-mckenzie-1.html', '/cfb/players/tremaine-mckenzie-1.html']",56,unsure,likely not same player
"['/cfb/players/jermaine-mckenzie-1.html', '/cfb/players/tremaine-mckenzie-1.html']",58,unsure,likely not same player
"['/cfb/players/dajleon-farr-1.html', '/cfb/players/dajleon-farr-2.html']",70,likely,
"['/cfb/players/chris-hobbs-1.html', '/cfb/players/chris-hobbs-4.html']",63,likely,
"['/cfb/players/tom-brandt-1.html', '/cfb/players/tim-brandt-1.html']",58,likely,
"['/cfb/players/khary-bailey-smith-1.html', '/cfb/players/khary-baily-smith-1.html']",63,unsure,mismatching names and pos_group
"['/cfb/players/michael-cox-1.html', '/cfb/players/michael-cox-3.html']",58,likely,
"['/cfb/players/chris-burns-1.html', '/cfb/players/chris-burns-3.html']",64,likely,
"['/cfb/players/khary-bailey-smith-1.html', '/cfb/players/khary-baily-smith-1.html']",64,unsure,mismatching names and pos_group
"['/cfb/players/ryan-donohue-1.html', '/cfb/players/ryan-donahue-3.html']",64,likely,
"['/cfb/players/devon-johnson-1.html', '/cfb/players/delvin-johnson-1.html']",70,likely,
"['/cfb/players/derrick-thomas-2.html', '/cfb/players/derrick-thomas-7.html']",52,likely,
"['/cfb/players/andre-snipes-booker-1.html', '/cfb/players/andre-booker-1.html']",63,likely,
"['/cfb/players/jermain-kelson-1.html', '/cfb/players/jermaine-kelson-1.html']",62,likely,
"['/cfb/players/dominick-legrande-1.html', '/cfb/players/dominick-legrande-2.html']",45,likely,
"['/cfb/players/senorise-perry-1.html', '/cfb/players/perry-1.html']",46,likely,
"['/cfb/players/jarel-mcgriff-culver-1.html', '/cfb/players/mcgriff-culver-1.html']",48,likely,
"['/cfb/players/devante-parker-1.html', '/cfb/players/parker-1.html']",73,likely,
"['/cfb/players/eli-rogers-1.html', '/cfb/players/rogers-1.html']",76,likely,
"['/cfb/players/jarrett-davis-1.html', '/cfb/players/davis-6.html']",54,likely,
"['/cfb/players/joshua-appleby-1.html', '/cfb/players/josh-appleby-1.html']",56,likely,
"['/cfb/players/deon-rogers-1.html', '/cfb/players/eli-rogers-1.html']",76,unsure,likely not same player
"['/cfb/players/grant-donovan-1.html', '/cfb/players/donovan-1.html']",56,likely,
"['/cfb/players/brandon-dunn-1.html', '/cfb/players/dunn-1.html']",74,likely,
"['/cfb/players/lorenzo-mauldin-1.html', '/cfb/players/mauldin-1.html']",53,likely,
"['/cfb/players/scott-radcliff-1.html', '/cfb/players/scott-2.html']",73,likely,
"['/cfb/players/jamaine-brooks-1.html', '/cfb/players/brooks-1.html']",64,likely,
"['/cfb/players/adrian-bushell-2.html', '/cfb/players/bushell-1.html']",55,likely,
"['/cfb/players/randy-salmon-1.html', '/cfb/players/salmon-1.html']",59,likely,
"['/cfb/players/justin-burke-1.html', '/cfb/players/justin-burke-2.html']",56,likely,
"['/cfb/players/daniel-weedman-1.html', '/cfb/players/weedman-1.html']",69,likely,
"['/cfb/players/eli-rogers-1.html', '/cfb/players/deon-rogers-1.html']",100,unsure,likely not same player
"['/cfb/players/scott-long-1.html', '/cfb/players/scott-radcliff-1.html']",67,unsure,likely not same player
"['/cfb/players/scott-radcliff-1.html', '/cfb/players/scott-long-1.html']",100,unsure,likely not same player
"['/cfb/players/dj-banks-1.html', '/cfb/players/dj-banks-2.html']",48,likely,
"['/cfb/players/tre-carter-1.html', '/cfb/players/carter-street-1.html']",82,unsure,mismatching names and pos_group
"['/cfb/players/rickey-courtney-1.html', '/cfb/players/courtney-1.html']",59,likely,
"['/cfb/players/tre-carter-1.html', '/cfb/players/carter-street-1.html']",72,unsure,mismatching names and pos_group
"['/cfb/players/alfred-blue-1.html', '/cfb/players/blue-1.html']",55,likely,
"['/cfb/players/terrence-toliver-1.html', '/cfb/players/terrance-toliver-1.html']",73,likely,
"['/cfb/players/cortney-davis-1.html', '/cfb/players/corey-davis-4.html']",46,unsure,likely not same player
"['/cfb/players/cortney-davis-1.html', '/cfb/players/corey-davis-4.html']",50,unsure,likely not same player
"['/cfb/players/brandon-hardy-1.html', '/cfb/players/hardy-1.html']",62,likely,
"['/cfb/players/nate-brown-1.html', '/cfb/players/nate-brown-jr-1.html']",56,likely,
"['/cfb/players/theo-smith-1.html', '/cfb/players/theo-smith-iii-1.html']",57,likely,
"['/cfb/players/terrance-broadway-2.html', '/cfb/players/terrence-broadway-1.html']",58,likely,
"['/cfb/players/zach-bourque-1.html', '/cfb/players/bourque-1.html']",50,likely,
"['/cfb/players/hunter-thibodaux-1.html', '/cfb/players/thibodaux-1.html']",69,likely,
"['/cfb/players/nick-barnfield-1.html', '/cfb/players/barnfield-nick-1.html']",75,likely,
"['/cfb/players/brandon-kensey-1.html', '/cfb/players/kensey-1.html']",77,likely,
"['/cfb/players/undre-sails-1.html', '/cfb/players/undrea-sails-1.html']",58,likely,
"['/cfb/players/raymond-sanders-iii-1.html', '/cfb/players/raymond-sanders-1.html']",52,likely,
"['/cfb/players/alvin-davis-jr-2.html', '/cfb/players/alvin-davis-1.html']",63,likely,
"['/cfb/players/ashley-lowery-1.html', '/cfb/players/ashely-lowery-1.html']",54,likely,
"['/cfb/players/craig-mcintosh-1.html', '/cfb/players/mcintosh-2.html']",50,likely,
"['/cfb/players/malcolm-pannell-1.html', '/cfb/players/malcom-pannell-1.html']",44,likely,
"['/cfb/players/dana-brown-2.html', '/cfb/players/dana-brown-jr-1.html']",58,likely,
"['/cfb/players/norman-wolfe-jr-1.html', '/cfb/players/norman-wolfe-jr-2.html', '/cfb/players/norman-wolfe-1.html']",50,unsure,too many players in one season
"['/cfb/players/norman-wolfe-jr-1.html', '/cfb/players/norman-wolfe-jr-2.html', '/cfb/players/norman-wolfe-1.html']",50,unsure,too many players in one season
"['/cfb/players/anthony-bowman-1.html', '/cfb/players/anthony-bowman-2.html']",74,likely,
"['/cfb/players/norman-wolfe-jr-1.html', '/cfb/players/norman-wolfe-jr-2.html', '/cfb/players/norman-wolfe-1.html']",50,unsure,too many players in one season
"['/cfb/players/john-williams-10.html', '/cfb/players/josh-williams-5.html']",76,likely,
"['/cfb/players/a-j-steward-1.html', '/cfb/players/aj-steward-1.html']",48,likely,
"['/cfb/players/alonso-rojas-1.html', '/cfb/players/alonso-rojas-2.html']",50,likely,
"['/cfb/players/max-onyegbule-1.html', '/cfb/players/maxwell-onyegbule-1.html']",48,likely,
"['/cfb/players/carl-miles-jr-1.html', '/cfb/players/carl-miles-1.html']",57,likely,
"['/cfb/players/grant-gregory-1.html', '/cfb/players/grant-gregory-2.html']",52,likely,
"['/cfb/players/jeffrey-fitzgerald-1.html', '/cfb/players/jeff-fitzgerald-1.html']",47,likely,
"['/cfb/players/jordan-bernstein-1.html', '/cfb/players/jordan-bernstine-1.html']",67,likely,
"['/cfb/players/sam-b-richardson-1.html', '/cfb/players/sam-e-richardson-1.html']",77,unsure,likely not same player
"['/cfb/players/walter-woods-iii-1.html', '/cfb/players/walter-woods-1.html', '/cfb/players/walker-woods-1.html']",55,unsure,likely not same player
"['/cfb/players/sam-b-richardson-1.html', '/cfb/players/sam-e-richardson-1.html']",77,unsure,likely not same player
"['/cfb/players/walter-woods-iii-1.html', '/cfb/players/walter-woods-1.html', '/cfb/players/walker-woods-1.html']",55,unsure,likely not same player
"['/cfb/players/walter-woods-iii-1.html', '/cfb/players/walter-woods-1.html', '/cfb/players/walker-woods-1.html']",55,unsure,likely not same player
"['/cfb/players/stephen-houston-1.html', '/cfb/players/houston-2.html']",52,likely,
"['/cfb/players/dangelo-roberts-1.html', '/cfb/players/roberts-1.html']",50,likely,
"['/cfb/players/shane-wynn-1.html', '/cfb/players/wynn-1.html']",52,likely,
"['/cfb/players/cody-latimer-1.html', '/cfb/players/latimer-1.html']",52,likely,
"['/cfb/players/nick-stoner-1.html', '/cfb/players/stoner-1.html']",82,likely,
"['/cfb/players/damon-graham-1.html', '/cfb/players/graham-3.html']",67,likely,
"['/cfb/players/matt-dooley-1.html', '/cfb/players/dooley-1.html']",62,likely,
"['/cfb/players/michael-hunter-1.html', '/cfb/players/hunter-3.html']",62,likely,
"['/cfb/players/kenny-mullen-1.html', '/cfb/players/mullen-1.html']",67,likely,
"['/cfb/players/mark-murphy-1.html', '/cfb/players/murphy-1.html']",50,likely,
"['/cfb/players/ryan-phillis-1.html', '/cfb/players/phillis-1.html']",56,likely,
"['/cfb/players/bobby-richardson-1.html', '/cfb/players/richardson-2.html']",58,likely,
"['/cfb/players/adam-replogle-1.html', '/cfb/players/replogle-1.html']",77,likely,
"['/cfb/players/mike-replogle-1.html', '/cfb/players/adam-replogle-1.html']",77,unsure,likely not same player
"['/cfb/players/alexander-webb-2.html', '/cfb/players/webb-1.html']",78,likely,
"['/cfb/players/mccants-1.html', '/cfb/players/jay-mccants-2.html']",44,likely,
"['/cfb/players/adam-replogle-1.html', '/cfb/players/mike-replogle-1.html']",100,unsure,likely not same player
"['/cfb/players/jake-reed-2.html', '/cfb/players/reed-1.html']",62,likely,
"['/cfb/players/adam-replogle-1.html', '/cfb/players/tyler-replogle-1.html']",76,unsure,likely not same player
"['/cfb/players/earnest-thomas-iii-1.html', '/cfb/players/earnest-thomas-1.html']",52,likely,
"['/cfb/players/jarred-fayson-1.html', '/cfb/players/jarred-fayson-2.html']",50,likely,
"['/cfb/players/bradley-njoku-1.html', '/cfb/players/njoku-1.html']",71,likely,
"['/cfb/players/ryan-bass-1.html', '/cfb/players/ryan-bass-2.html']",67,likely,
"['/cfb/players/marcel-posey-1.html', '/cfb/players/marsel-posey-1.html']",58,likely,
"['/cfb/players/treshawn-robinson-1.html', '/cfb/players/treshawn-robinson-2.html']",50,likely,
"['/cfb/players/demaundray-woolridge-1.html', '/cfb/players/demaundray-woolridge-2.html']",44,likely,
"['/cfb/players/zachary-mcmillian-1.html', '/cfb/players/zach-mcmillian-1.html']",55,likely,
"['/cfb/players/kenneth-bibbins-jr-1.html', '/cfb/players/kenneth-bibbins-jr-2.html']",54,likely,
"['/cfb/players/james-cleveland-1.html', '/cfb/players/james-cleveland-2.html']",54,likely,
"['/cfb/players/jeremy-higgins-1.html', '/cfb/players/jeremy-higgins-2.html']",48,likely,
"['/cfb/players/breydan-torres-keohopak-1.html', '/cfb/players/breydan-torres-keohopaku-1.html']",60,likely,
"['/cfb/players/jj-green-1.html', '/cfb/players/aj-green-1.html']",47,likely,
"['/cfb/players/kyle-karempelis-1.html', '/cfb/players/karempelis-1.html']",52,likely,
"['/cfb/players/corey-campbell-2.html', '/cfb/players/cory-campbell-1.html', '/cfb/players/campbell-2.html']",96,unsure,too many player_hrefs
"['/cfb/players/connor-norman-1.html', '/cfb/players/norman-2.html']",48,likely,
"['/cfb/players/parker-welch-1.html', '/cfb/players/welch-1.html']",58,likely,
"['/cfb/players/corey-campbell-2.html', '/cfb/players/cory-campbell-1.html', '/cfb/players/campbell-2.html']",96,unsure,too many player_hrefs
"['/cfb/players/corey-campbell-2.html', '/cfb/players/cory-campbell-1.html', '/cfb/players/campbell-2.html']",100,unsure,too many player_hrefs
"['/cfb/players/adam-gotsis-1.html', '/cfb/players/gotsis-1.html']",57,likely,
"['/cfb/players/adrian-gardner-1.html', '/cfb/players/gardner-2.html']",54,likely,
"['/cfb/players/dj-white-1.html', '/cfb/players/white-5.html']",47,likely,
"['/cfb/players/tanner-1.html', '/cfb/players/chris-tanner-1.html']",62,likely,
"['/cfb/players/rodwell-1.html', '/cfb/players/ryan-rodwell-1.html']",53,likely,
"['/cfb/players/anthony-allen-1.html', '/cfb/players/anthony-allen-4.html']",74,likely,
"['/cfb/players/frankie-hammond-jr-1.html', '/cfb/players/frankie-hammond-jr-2.html']",48,likely,
"['/cfb/players/shariff-floyd-1.html', '/cfb/players/sharrif-floyd-1.html']",45,likely,
"['/cfb/players/jonathan-bostic-1.html', '/cfb/players/jonathan-bostick-1.html']",70,likely,
"['/cfb/players/guido-1.html', '/cfb/players/christopher-guido-1.html']",44,likely,
"['/cfb/players/mario-edwards-1.html', '/cfb/players/mario-edwards-jr-1.html']",59,unsure,same names and mismatch pos_group
"['/cfb/players/nile-lawrence-stample-1.html', '/cfb/players/niles-lawrence-stampl-1.html']",46,likely,
"['/cfb/players/mario-edwards-1.html', '/cfb/players/mario-edwards-jr-1.html']",59,unsure,same names and mismatch pos_group
"['/cfb/players/everette-dawkins-1.html', '/cfb/players/everett-dawkins-1.html']",47,likely,
"['/cfb/players/haplea-1.html', '/cfb/players/kevin-haplea-2.html']",53,likely,
"['/cfb/players/matthew-dunham-1.html', '/cfb/players/matt-dunham-1.html']",71,likely,
"['/cfb/players/giovani-francois-1.html', '/cfb/players/francois-1.html']",50,likely,
"['/cfb/players/derrick-jones-1.html', '/cfb/players/derreck-jones-jr-1.html']",67,unsure,mismatching names and pos_group
"['/cfb/players/darian-dyson-1.html', '/cfb/players/darrian-dyson-1.html']",67,likely,
"['/cfb/players/isame-faciane-1.html', '/cfb/players/faciane-1.html']",52,likely,
"['/cfb/players/gregory-hickman-1.html', '/cfb/players/greg-hickman-2.html', '/cfb/players/hickman-1.html']",89,unsure,too many player_hrefs
"['/cfb/players/sam-miller-2.html', '/cfb/players/miller-7.html']",57,likely,
"['/cfb/players/david-delsoin-1.html', '/cfb/players/delsoin-1.html']",64,likely,
"['/cfb/players/paul-crawford-1.html', '/cfb/players/crawford-3.html']",58,likely,
"['/cfb/players/gregory-hickman-1.html', '/cfb/players/greg-hickman-2.html', '/cfb/players/hickman-1.html']",89,unsure,too many player_hrefs
"['/cfb/players/jose-cheeseborough-1.html', '/cfb/players/cheeseborough-1.html']",41,likely,
"['/cfb/players/derrick-jones-1.html', '/cfb/players/derreck-jones-jr-1.html']",63,unsure,mismatching names and pos_group
"['/cfb/players/jerrico-lee-1.html', '/cfb/players/lee-4.html']",58,likely,
"['/cfb/players/mcgee-2.html', '/cfb/players/jarrell-mcgee-1.html']",50,likely,
"['/cfb/players/dezariah-johnson-1.html', '/cfb/players/johnson-8.html']",64,likely,
"['/cfb/players/gregory-hickman-1.html', '/cfb/players/greg-hickman-2.html', '/cfb/players/hickman-1.html']",100,unsure,too many player_hrefs
"['/cfb/players/steven-curtis-1.html', '/cfb/players/stephen-curtis-1.html']",67,likely,
"['/cfb/players/tony-moore-2.html', '/cfb/players/toney-moore-1.html']",67,unsure,likely not same player
"['/cfb/players/sean-kelly-1.html', '/cfb/players/sean-kelley-1.html']",52,likely,
"['/cfb/players/christian-milstead-1.html', '/cfb/players/christen-milstead-1.html']",52,likely,
"['/cfb/players/brent-harstad-1.html', '/cfb/players/brentley-harstad-1.html']",57,likely,
"['/cfb/players/morgan-barnett-1.html', '/cfb/players/morgan-barnette-1.html']",61,likely,
"['/cfb/players/tony-moore-2.html', '/cfb/players/toney-moore-1.html']",67,unsure,likely not same player
"['/cfb/players/dj-frye-smith-1.html', '/cfb/players/dj-frye-smith-2.html']",67,likely,
"['/cfb/players/johnny-sears-1.html', '/cfb/players/johnny-sears-2.html']",56,likely,
"['/cfb/players/lance-ray-1.html', '/cfb/players/lance-ray-2.html']",57,likely,
"['/cfb/players/josh-hawkins-1.html', '/cfb/players/joshua-hawkins-1.html']",61,likely,
"['/cfb/players/lee-pegues-1.html', '/cfb/players/lee-peques-1.html']",52,likely,
"['/cfb/players/hunter-furr-1.html', '/cfb/players/hunter-furr-2.html']",43,likely,
"['/cfb/players/william-smith-2.html', '/cfb/players/willie-smith-4.html']",67,unsure,likely not same player
"['/cfb/players/william-smith-2.html', '/cfb/players/willie-smith-4.html']",67,unsure,likely not same player
"['/cfb/players/levin-neal-1.html', '/cfb/players/levin-neal-2.html']",52,likely,
"['/cfb/players/shakim-phillips-2.html', '/cfb/players/phillips-3.html']",47,likely,
"['/cfb/players/dwayne-gratz-1.html', '/cfb/players/gratz-1.html']",67,likely,
"['/cfb/players/robert-mcclain-iii-1.html', '/cfb/players/robert-mcclain-1.html']",53,likely,
"['/cfb/players/michael-adkins-ii-1.html', '/cfb/players/adkins-1.html']",69,likely,
"['/cfb/players/dd-goodson-1.html', '/cfb/players/goodson-1.html']",61,likely,
"['/cfb/players/woodson-greer-1.html', '/cfb/players/greer-1.html']",70,likely,
"['/cfb/players/ryan-severson-1.html', '/cfb/players/ryan-iverson-1.html']",67,unsure,likely not same player
"['/cfb/players/kt-tuumalo-1.html', '/cfb/players/tuumalo-1.html']",43,likely,
"['/cfb/players/ryan-severson-1.html', '/cfb/players/ryan-iverson-1.html', '/cfb/players/iverson-1.html']",88,unsure,likely not same player
"['/cfb/players/toney-clemons-1.html', '/cfb/players/toney-clemons-2.html']",56,likely,
"['/cfb/players/logan-gray-1.html', '/cfb/players/logan-gray-2.html']",50,likely,
"['/cfb/players/ayodeji-olatoye-1.html', '/cfb/players/deji-olatoye-1.html']",48,likely,
"['/cfb/players/lockridge-1.html', '/cfb/players/brian-lockridge-1.html']",45,likely,
"['/cfb/players/ethan-adkins-1.html', '/cfb/players/michael-adkins-ii-1.html']",71,likely,
"['/cfb/players/aric-goodman-1.html', '/cfb/players/aric-goodman-2.html']",53,likely,
"['/cfb/players/ryan-iverson-1.html', '/cfb/players/iverson-1.html']",60,likely,
"['/cfb/players/conner-smith-1.html', '/cfb/players/connor-smith-1.html']",67,unsure,mismatching names and pos_group
"['/cfb/players/conner-smith-1.html', '/cfb/players/connor-smith-1.html']",59,unsure,mismatching names and pos_group
"['/cfb/players/norman-gee-1.html', '/cfb/players/norman-gee-2.html']",57,likely,
"['/cfb/players/brandon-thomas-3.html', '/cfb/players/brandon-thompson-3.html']",77,unsure,likely not same player
"['/cfb/players/brandon-thomas-3.html', '/cfb/players/brandon-thompson-3.html']",74,unsure,likely not same player
"['/cfb/players/ralph-abernathy-iv-1.html', '/cfb/players/ralph-david-abernathy-iv-1.html']",50,likely,
"['/cfb/players/tion-green-1.html', '/cfb/players/green-5.html']",61,likely,
"['/cfb/players/greg-blair-1.html', '/cfb/players/blair-1.html']",45,likely,
"['/cfb/players/kevin-brown-11.html', '/cfb/players/brown-9.html']",63,likely,
"['/cfb/players/arryn-chenault-1.html', '/cfb/players/chenault-1.html']",65,likely,
"['/cfb/players/monte-taylor-1.html', '/cfb/players/taylor-4.html']",55,likely,
"['/cfb/players/vidal-hazelton-1.html', '/cfb/players/vidal-hazelton-2.html']",50,likely,
"['/cfb/players/cody-kater-1.html', '/cfb/players/kater-1.html']",60,likely,
"['/cfb/players/titus-davis-1.html', '/cfb/players/davis-7.html']",63,likely,
"['/cfb/players/defarrel-davis-1.html', '/cfb/players/titus-davis-1.html']",63,likely,
"['/cfb/players/jabari-dean-1.html', '/cfb/players/dean-1.html']",56,likely,
"['/cfb/players/joe-bacci-1.html', '/cfb/players/bacci-1.html']",53,likely,
"['/cfb/players/kavon-frazier-1.html', '/cfb/players/frazier-1.html']",67,likely,
"['/cfb/players/brandon-greer-2.html', '/cfb/players/greer-2.html']",74,likely,
"['/cfb/players/louis-palmer-1.html', '/cfb/players/palmer-2.html']",50,likely,
"['/cfb/players/young-1.html', '/cfb/players/anthony-young-7.html']",38,likely,
"['/cfb/players/bradley-3.html', '/cfb/players/taylor-bradley-1.html']",50,likely,
"['/cfb/players/matthew-torres-1.html', '/cfb/players/matt-torres-1.html']",46,likely,
"['/cfb/players/vincent-agnew-1.html', '/cfb/players/vince-agnew-1.html']",48,likely,
"['/cfb/players/storm-johnson-1.html', '/cfb/players/storm-johnson-2.html']",56,likely,
"['/cfb/players/jeff-godfrey-1.html', '/cfb/players/jeffrey-godfrey-1.html']",52,likely,
"['/cfb/players/joshua-reese-1.html', '/cfb/players/josh-reese-1.html']",56,likely,
"['/cfb/players/willie-mitchell-1.html', '/cfb/players/mitchell-2.html']",53,likely,
"['/cfb/players/jared-greenaway-1.html', '/cfb/players/greenaway-1.html']",69,likely,
"['/cfb/players/brett-hodges-1.html', '/cfb/players/brett-hodges-2.html']",61,likely,
"['/cfb/players/vincenzo-damato-1.html', '/cfb/players/vince-damato-1.html']",48,likely,
"['/cfb/players/covaughn-deboskie-johnso-1.html', '/cfb/players/covaughn-deboskie-johnson-1.html']",56,likely,
"['/cfb/players/uani-unga-1.html', '/cfb/players/uani-unga-2.html']",67,likely,
"['/cfb/players/riley-nelson-1.html', '/cfb/players/riley-nelson-2.html']",67,likely,
"['/cfb/players/zed-mendenhall-1.html', '/cfb/players/zeke-mendenhall-1.html']",46,unsure,likely not same player
"['/cfb/players/jj-di-luigi-1.html', '/cfb/players/jj-diluigi-1.html']",40,likely,
"['/cfb/players/zed-mendenhall-1.html', '/cfb/players/zeke-mendenhall-1.html']",48,unsure,likely not same player
"['/cfb/players/shaun-joplin-1.html', '/cfb/players/sean-joplin-1.html']",57,likely,
"['/cfb/players/aaron-foster-1.html', '/cfb/players/foster-1.html']",59,likely,
"['/cfb/players/jeron-stokes-1.html', '/cfb/players/jeron-stokes-2.html']",58,likely,
"['/cfb/players/dwayne-woods-2.html', '/cfb/players/dwayne-woods-jr-1.html']",52,likely,
