season,team_href,dfront_avg,off_skill_avg,oline_avg,qb_avg,secndry_avg,total
2016,/cfb/schools/louisville/,0.861007692308,0.850610526316,0.8228,0.8972,0.855028571429,37.6771
2016,/cfb/schools/virginia/,0.85106875,0.8474,0.8222,0.86,0.855963636364,37.4007
2016,/cfb/schools/louisiana-lafayette/,0.786673333333,0.801976923077,0.772933333333,0.82285,0.788866666667,37.2269
2016,/cfb/schools/arizona-state/,0.872477777778,0.849391666667,0.0,0.9178,0.861188888889,37.2145
2016,/cfb/schools/indiana/,0.81145625,0.831308333333,0.85765,0.822,0.837991666667,37.0739
2016,/cfb/schools/kansas/,0.819764705882,0.810953846154,0.0,0.821,0.8267,36.8618
2016,/cfb/schools/west-virginia/,0.845807692308,0.857166666667,0.8389,0.859166666667,0.843027272727,36.3823
2016,/cfb/schools/virginia-tech/,0.862511764706,0.869633333333,0.8401,0.8868,0.859,36.302
2016,/cfb/schools/colorado-state/,0.7831,0.791038461538,0.7333,0.829566666667,0.786366666667,36.1712
2016,/cfb/schools/arizona/,0.823366666667,0.845805882353,0.0,0.8593,0.840716666667,36.1167
2016,/cfb/schools/toledo/,0.7968,0.803157142857,0.7796,0.812,0.807358333333,36.0444
2016,/cfb/schools/central-michigan/,0.779765,0.7867,0.0,0.8227,0.779133333333,36.0372
2016,/cfb/schools/washington-state/,0.811428571429,0.844761538462,0.803133333333,0.81375,0.839654545455,35.615
2016,/cfb/schools/northern-illinois/,0.771185714286,0.78,0.0,0.780133333333,0.775069230769,35.6126
2016,/cfb/schools/boise-state/,0.821464285714,0.841671428571,0.8225,0.8022,0.8344,35.569
2016,/cfb/schools/san-diego-state/,0.810130769231,0.818664285714,0.79,0.8174,0.80165,35.5682
2016,/cfb/schools/nebraska/,0.86358,0.871769230769,0.0,0.9036,0.86835,35.5203
2016,/cfb/schools/southern-methodist/,0.799205263158,0.825035714286,0.7333,0.84,0.7928,35.4875
2016,/cfb/schools/pittsburgh/,0.8297,0.842235714286,0.8143,0.8146,0.855022222222,35.2
2016,/cfb/schools/colorado/,0.809521428571,0.833752941176,0.8024,0.807166666667,0.802528571429,35.1768
2016,/cfb/schools/new-mexico-state/,0.7641,0.76285625,0.7521,0.7551,0.761871428571,35.0838
2016,/cfb/schools/tulane/,0.791941176471,0.794161538462,0.0,0.788,0.798144444444,34.8729
2016,/cfb/schools/rutgers/,0.832605263158,0.8371,0.7331,0.839166666667,0.813925,34.7896
2016,/cfb/schools/central-florida/,0.82045625,0.8227,0.80825,0.81645,0.848342857143,34.6438
2016,/cfb/schools/california/,0.825871428571,0.8684,0.80515,0.8696,0.85061,34.557
2016,/cfb/schools/texas-state/,0.779446666667,0.786036363636,0.80355,0.7794,0.778372727273,34.417
2016,/cfb/schools/arkansas-state/,0.7828,0.814427272727,0.7689,0.853,0.803455555556,34.2088
2016,/cfb/schools/southern-mississippi/,0.799806666667,0.781390909091,0.798466666667,0.797566666667,0.788827272727,34.0576
2016,/cfb/schools/middle-tennessee-state/,0.780353333333,0.807121428571,0.7333,0.79685,0.80525,33.9845
2016,/cfb/schools/florida-atlantic/,0.789664285714,0.783828571429,0.7333,0.8187,0.793081818182,33.8954
2016,/cfb/schools/texas-san-antonio/,0.767966666667,0.797592307692,0.7649,0.8203,0.7854,33.6836
2016,/cfb/schools/iowa-state/,0.822573333333,0.835081818182,0.7957,0.8267,0.81041,33.6681
