gameid,season,season_type,week,date,time,neutral,homeid,home_score,awayid,away_score
400869168,2016.0,2.0,13.0,2016-11-25,20:30,False,265,264,17,45
400869252,2016.0,2.0,13.0,2016-11-25,20:30,False,2005,68,27,20
400869338,2016.0,2.0,13.0,2016-11-25,19:30,False,189,2084,27,19
400869339,2016.0,2.0,13.0,2016-11-25,17:00,False,2309,2459,21,31
400869340,2016.0,2.0,13.0,2016-11-25,22:00,False,2711,2649,55,35
400869418,2016.0,2.0,13.0,2016-11-25,21:00,False,2572,2348,39,24
400869497,2016.0,2.0,13.0,2016-11-25,17:00,False,153,152,21,28
400869568,2016.0,2.0,13.0,2016-11-25,17:00,False,235,248,48,44
400869632,2016.0,2.0,13.0,2016-11-25,20:30,False,251,2628,9,31
400869699,2016.0,2.0,13.0,2016-11-25,20:30,False,2294,158,40,10
400868956,2016.0,2.0,13.0,2016-11-26,20:30,False,30,87,45,27
400869068,2016.0,2.0,13.0,2016-11-26,20:30,False,333,2,30,12
400869070,2016.0,2.0,13.0,2016-11-26,17:00,False,61,59,27,28
400869071,2016.0,2.0,13.0,2016-11-26,17:00,False,97,96,38,41
400869072,2016.0,2.0,13.0,2016-11-26,20:30,False,145,344,20,55
400869167,2016.0,2.0,13.0,2016-11-26,02:30,False,12,9,56,35
400869171,2016.0,2.0,13.0,2016-11-26,21:00,False,204,2483,34,24
400869255,2016.0,2.0,13.0,2016-11-26,20:30,False,278,23,14,16
400869256,2016.0,2.0,13.0,2016-11-26,21:00,False,2439,2440,10,45
400869416,2016.0,2.0,13.0,2016-11-26,20:30,False,295,2229,42,28
400869417,2016.0,2.0,13.0,2016-11-26,22:30,False,2393,2226,77,56
400869420,2016.0,2.0,13.0,2016-11-26,21:00,False,2638,249,52,24
400869498,2016.0,2.0,13.0,2016-11-26,20:00,False,154,103,14,17
400869499,2016.0,2.0,13.0,2016-11-26,20:30,False,2390,150,40,21
400869500,2016.0,2.0,13.0,2016-11-26,17:30,False,221,183,76,61
400869501,2016.0,2.0,13.0,2016-11-26,17:00,False,259,258,52,10
400869567,2016.0,2.0,13.0,2016-11-26,01:30,False,202,2132,40,37
400869570,2016.0,2.0,13.0,2016-11-26,21:00,False,41,2655,13,38
400869572,2016.0,2.0,13.0,2016-11-26,20:30,False,2567,2426,31,75
400869596,2016.0,2.0,13.0,2016-11-26,20:30,False,66,277,19,49
400869604,2016.0,2.0,13.0,2016-11-26,17:00,False,2306,2305,34,19
400869642,2016.0,2.0,13.0,2016-11-26,17:00,False,120,164,31,13
400869650,2016.0,2.0,13.0,2016-11-26,17:00,False,194,130,30,27
400869700,2016.0,2.0,13.0,2016-11-26,17:00,False,84,2509,26,24
400869701,2016.0,2.0,13.0,2016-11-26,17:00,False,77,356,42,21
400869702,2016.0,2.0,13.0,2016-11-26,20:30,False,213,127,45,12
400869703,2016.0,2.0,13.0,2016-11-26,20:30,False,275,135,31,17
400869851,2016.0,2.0,13.0,2016-11-26,21:00,False,166,2026,7,37
400869852,2016.0,2.0,13.0,2016-11-26,17:00,False,309,2032,24,19
400869853,2016.0,2.0,13.0,2016-11-26,20:30,False,70,6,38,31
400869854,2016.0,2.0,13.0,2016-11-26,21:00,False,326,2653,7,40
400868933,2016.0,2.0,13.0,2016-11-27,03:15,False,252,328,28,10
400868967,2016.0,2.0,13.0,2016-11-27,04:00,False,62,113,46,40
400869069,2016.0,2.0,13.0,2016-11-27,01:00,False,52,57,31,13
400869074,2016.0,2.0,13.0,2016-11-27,00:30,False,228,2579,56,7
400869075,2016.0,2.0,13.0,2016-11-27,00:30,False,238,2633,45,34
400869169,2016.0,2.0,13.0,2016-11-27,00:00,False,25,26,36,10
400869170,2016.0,2.0,13.0,2016-11-27,00:30,False,38,254,27,22
400869172,2016.0,2.0,13.0,2016-11-27,01:00,False,24,242,41,17
400869253,2016.0,2.0,13.0,2016-11-27,02:00,False,21,36,31,63
400869254,2016.0,2.0,13.0,2016-11-27,03:15,False,167,2751,56,35
400869415,2016.0,2.0,13.0,2016-11-27,00:00,False,2636,2429,33,14
400869419,2016.0,2.0,13.0,2016-11-27,00:00,False,276,98,6,60
400869571,2016.0,2.0,13.0,2016-11-27,00:30,False,218,151,37,10
400868886,2016.0,2.0,14.0,2016-12-03,20:30,False,277,239,24,21
400869611,2016.0,2.0,14.0,2016-12-03,17:00,False,2628,2306,6,30
400869618,2016.0,2.0,14.0,2016-12-03,17:30,False,201,197,38,20
400869856,2016.0,2.0,14.0,2016-12-03,17:00,False,290,2653,28,24
400869857,2016.0,2.0,14.0,2016-12-03,22:00,False,70,2247,37,12
400869858,2016.0,2.0,14.0,2016-12-03,20:00,False,2433,309,3,30
400869859,2016.0,2.0,14.0,2016-12-03,18:00,False,6,166,35,28
400926941,2016.0,2.0,14.0,2016-12-03,00:00,True,195,2711,23,29
400926942,2016.0,2.0,14.0,2016-12-03,02:00,True,264,38,41,10
400926943,2016.0,2.0,14.0,2016-12-03,21:00,True,57,333,16,54
400926947,2016.0,2.0,14.0,2016-12-03,17:00,False,2426,218,10,34
400926948,2016.0,2.0,14.0,2016-12-03,17:00,False,98,2348,58,44
400869855,2016.0,2.0,14.0,2016-12-04,00:30,False,326,2032,14,36
400926944,2016.0,2.0,14.0,2016-12-04,01:00,True,259,228,35,42
400926946,2016.0,2.0,14.0,2016-12-04,01:00,True,213,275,38,31
400926949,2016.0,2.0,14.0,2016-12-04,00:45,False,2751,21,24,27
400868921,2016.0,2.0,15.0,2016-12-10,20:00,True,349,2426,21,17
400876038,2016.0,3.0,1.0,2016-12-17,19:00,True,2636,167,20,23
400876039,2016.0,3.0,1.0,2016-12-17,20:30,True,21,248,34,10
400876040,2016.0,3.0,1.0,2016-12-17,22:30,True,2649,2026,28,31
400903611,2016.0,3.0,1.0,2016-12-17,22:30,False,2116,2032,13,31
400876041,2016.0,3.0,1.0,2016-12-18,02:00,True,309,2572,21,28
400876042,2016.0,3.0,1.0,2016-12-19,19:30,True,202,2117,55,10
400876043,2016.0,3.0,1.0,2016-12-21,00:00,True,98,235,51,31
400876044,2016.0,3.0,1.0,2016-12-22,02:00,True,2751,252,21,24
400876045,2016.0,3.0,1.0,2016-12-23,00:00,True,36,70,50,61
400876046,2016.0,3.0,1.0,2016-12-23,18:00,True,295,2199,24,20
400876047,2016.0,3.0,1.0,2016-12-23,21:30,True,2426,2348,45,48
400876048,2016.0,3.0,1.0,2016-12-24,01:00,True,2653,195,28,23
400876049,2016.0,3.0,1.0,2016-12-25,01:00,True,2393,62,35,52
400876090,2016.0,3.0,1.0,2016-12-26,16:00,True,344,193,17,16
400876091,2016.0,3.0,1.0,2016-12-26,19:30,True,103,120,36,30
400876092,2016.0,3.0,1.0,2016-12-26,22:00,True,238,152,17,41
400876093,2016.0,3.0,1.0,2016-12-27,17:00,True,249,349,31,38
400876094,2016.0,3.0,1.0,2016-12-27,20:30,True,154,218,34,26
400876095,2016.0,3.0,1.0,2016-12-28,00:00,True,265,135,12,17
400876096,2016.0,3.0,1.0,2016-12-28,03:25,True,239,68,31,12
400876097,2016.0,3.0,1.0,2016-12-28,19:00,True,77,221,31,24
400876098,2016.0,3.0,1.0,2016-12-28,22:30,True,2390,277,31,14
400876099,2016.0,3.0,1.0,2016-12-29,02:00,True,2306,245,33,28
400876100,2016.0,3.0,1.0,2016-12-29,19:00,True,2579,58,39,46
400876101,2016.0,3.0,1.0,2016-12-29,22:30,True,259,8,35,24
400903226,2016.0,3.0,1.0,2016-12-29,01:30,True,254,84,26,24
400876102,2016.0,3.0,1.0,2016-12-30,02:00,True,38,197,8,38
400876103,2016.0,3.0,1.0,2016-12-30,17:00,True,2628,61,23,31
400876104,2016.0,3.0,1.0,2016-12-30,20:30,True,2633,158,38,24
400878692,2016.0,3.0,1.0,2016-12-30,19:00,True,153,24,23,25
400928102,2016.0,3.0,1.0,2016-12-30,22:30,True,2005,6,45,21
400876105,2016.0,3.0,1.0,2016-12-31,01:00,True,52,130,33,32
400876106,2016.0,3.0,1.0,2016-12-31,16:00,True,97,99,9,29
400876107,2016.0,3.0,1.0,2016-12-31,20:00,True,333,264,24,7
400876113,2016.0,3.0,1.0,2016-12-31,16:00,True,96,59,18,33
400876108,2016.0,3.0,1.0,2017-01-01,00:00,True,228,194,31,0
400876109,2016.0,3.0,1.0,2017-01-02,18:00,True,2294,57,3,30
400876110,2016.0,3.0,1.0,2017-01-02,18:00,True,275,2711,24,16
400876111,2016.0,3.0,1.0,2017-01-02,22:00,True,213,30,49,52
400876112,2016.0,3.0,1.0,2017-01-03,01:50,True,201,2,35,19
400876570,2016.0,3.0,1.0,2017-01-10,01:00,True,333,228,31,35
400935282,2017.0,2.0,1.0,2017-08-26,18:30,False,36,204,58,27
400938887,2017.0,2.0,1.0,2017-08-26,22:00,False,113,62,35,38
400941786,2017.0,2.0,1.0,2017-08-26,23:30,False,23,58,22,42
400945031,2017.0,2.0,1.0,2017-08-26,19:00,False,252,2502,20,6
400935257,2017.0,2.0,1.0,2017-08-27,02:00,True,242,24,7,62
400934493,2017.0,2.0,1.0,2017-08-31,23:30,False,197,202,59,24
400935230,2017.0,2.0,1.0,2017-08-31,23:00,False,135,2084,17,7
400935248,2017.0,2.0,1.0,2017-08-31,23:30,False,254,155,37,16
400937445,2017.0,2.0,1.0,2017-08-31,22:30,False,154,2506,51,7
400938591,2017.0,2.0,1.0,2017-08-31,22:00,False,2116,2229,61,17
400941787,2017.0,2.0,1.0,2017-08-31,23:00,False,2132,2046,26,14
400941788,2017.0,2.0,1.0,2017-08-31,23:30,False,41,107,27,20
400944826,2017.0,2.0,1.0,2017-08-31,23:00,False,2247,2634,10,17
400944889,2017.0,2.0,1.0,2017-08-31,23:00,False,2649,2210,47,13
400944890,2017.0,2.0,1.0,2017-08-31,23:00,False,2117,227,30,27
400933828,2017.0,2.0,1.0,2017-09-01,00:00,True,8,50,49,7
400934570,2017.0,2.0,1.0,2017-09-01,22:00,False,349,2230,64,6
400935229,2017.0,2.0,1.0,2017-09-01,00:00,False,84,194,21,49
400935247,2017.0,2.0,1.0,2017-09-01,02:30,False,9,166,37,31
400937451,2017.0,2.0,1.0,2017-09-01,23:00,False,183,2115,50,7
400941789,2017.0,2.0,1.0,2017-09-01,01:20,False,235,2433,37,29
400944827,2017.0,2.0,1.0,2017-09-01,01:00,False,70,16,28,6
400944891,2017.0,2.0,1.0,2017-09-01,22:30,False,2199,2429,24,7
400933829,2017.0,2.0,1.0,2017-09-02,23:30,False,2,290,41,7
400933830,2017.0,2.0,1.0,2017-09-02,19:30,True,57,130,17,33
400933831,2017.0,2.0,1.0,2017-09-02,22:15,False,61,2026,31,10
400933832,2017.0,2.0,1.0,2017-09-02,20:00,False,2572,96,17,24
400933834,2017.0,2.0,1.0,2017-09-02,23:30,False,145,6,47,27
400933835,2017.0,2.0,1.0,2017-09-02,20:00,False,344,2127,49,0
400933836,2017.0,2.0,1.0,2017-09-02,16:00,False,142,2623,72,43
400933837,2017.0,2.0,1.0,2017-09-02,19:00,True,2579,152,35,28
400934489,2017.0,2.0,1.0,2017-09-02,23:00,False,239,2335,45,48
400934490,2017.0,2.0,1.0,2017-09-02,23:00,False,2305,2546,38,16
400934491,2017.0,2.0,1.0,2017-09-02,23:10,False,2306,2110,55,19
400934492,2017.0,2.0,1.0,2017-09-02,19:30,False,201,2638,56,7
400934495,2017.0,2.0,1.0,2017-09-02,16:00,False,251,120,41,51
400934496,2017.0,2.0,1.0,2017-09-02,20:00,False,2641,331,56,10
400934573,2017.0,2.0,1.0,2017-09-02,19:30,False,87,218,49,16
400935231,2017.0,2.0,1.0,2017-09-02,01:00,False,275,328,59,10
400935232,2017.0,2.0,1.0,2017-09-02,16:00,False,356,2050,24,21
400935233,2017.0,2.0,1.0,2017-09-02,16:00,False,2294,2751,24,3
400935234,2017.0,2.0,1.0,2017-09-02,16:00,False,127,189,35,10
400935236,2017.0,2.0,1.0,2017-09-02,19:30,False,77,2440,31,20
400935237,2017.0,2.0,1.0,2017-09-02,16:00,False,213,2006,52,0
400935238,2017.0,2.0,1.0,2017-09-02,23:30,True,2509,97,28,35
400935249,2017.0,2.0,1.0,2017-09-02,00:00,True,38,36,17,3
400935250,2017.0,2.0,1.0,2017-09-02,00:00,False,164,264,14,30
400935252,2017.0,2.0,1.0,2017-09-02,21:15,False,30,2711,49,31
400935254,2017.0,2.0,1.0,2017-09-02,18:00,False,204,2502,35,32
400935256,2017.0,2.0,1.0,2017-09-02,16:20,False,153,25,30,35
400937446,2017.0,2.0,1.0,2017-09-02,01:30,False,2459,103,20,23
400937447,2017.0,2.0,1.0,2017-09-02,16:00,False,228,2309,56,3
400937448,2017.0,2.0,1.0,2017-09-02,22:00,False,150,2428,60,7
400937449,2017.0,2.0,1.0,2017-09-02,16:30,False,2390,2065,41,13
400937450,2017.0,2.0,1.0,2017-09-02,17:00,False,221,2754,28,21
400937452,2017.0,2.0,1.0,2017-09-02,19:30,False,258,2729,28,10
400938592,2017.0,2.0,1.0,2017-09-02,00:00,False,2226,2426,19,42
400938593,2017.0,2.0,1.0,2017-09-02,23:00,False,2348,2466,52,24
400938594,2017.0,2.0,1.0,2017-09-02,22:30,False,276,193,31,26
400938595,2017.0,2.0,1.0,2017-09-02,23:00,False,249,2320,59,14
400938596,2017.0,2.0,1.0,2017-09-02,22:00,False,295,399,31,17
400938597,2017.0,2.0,1.0,2017-09-02,19:30,False,5,2010,38,7
400938599,2017.0,2.0,1.0,2017-09-02,23:00,False,98,2198,31,17
400938888,2017.0,2.0,1.0,2017-09-02,23:00,False,324,113,38,28
400941790,2017.0,2.0,1.0,2017-09-02,22:00,False,151,256,14,34
400941791,2017.0,2.0,1.0,2017-09-02,20:00,False,58,2619,31,17
400941792,2017.0,2.0,1.0,2017-09-02,23:00,False,2567,2617,58,14
400944829,2017.0,2.0,1.0,2017-09-02,23:00,False,326,2277,20,11
400944830,2017.0,2.0,1.0,2017-09-02,19:45,False,68,2653,24,13
400944892,2017.0,2.0,1.0,2017-09-02,23:00,False,195,2261,59,0
400945246,2017.0,2.0,1.0,2017-09-02,18:00,False,2005,2678,62,0
400945251,2017.0,2.0,1.0,2017-09-02,23:30,False,23,13,34,13
400933827,2017.0,2.0,1.0,2017-09-03,00:00,True,333,52,24,7
400933833,2017.0,2.0,1.0,2017-09-03,01:30,True,99,252,27,0
400933838,2017.0,2.0,1.0,2017-09-03,23:30,False,26,245,45,44
400933839,2017.0,2.0,1.0,2017-09-03,00:00,False,2393,238,6,28
400934488,2017.0,2.0,1.0,2017-09-03,00:00,False,66,2460,42,24
400934494,2017.0,2.0,1.0,2017-09-03,00:00,False,2628,2296,63,0
400934497,2017.0,2.0,1.0,2017-09-03,23:30,True,259,277,31,24
400935235,2017.0,2.0,1.0,2017-09-03,00:00,False,158,2032,43,36
400935251,2017.0,2.0,1.0,2017-09-03,03:00,False,12,2464,62,24
400935253,2017.0,2.0,1.0,2017-09-03,00:15,False,2483,253,77,21
400935255,2017.0,2.0,1.0,2017-09-03,02:30,False,265,147,31,0
400941793,2017.0,2.0,1.0,2017-09-03,00:00,False,2655,2755,43,14
400945247,2017.0,2.0,1.0,2017-09-03,00:00,False,167,2000,38,14
400945248,2017.0,2.0,1.0,2017-09-03,02:00,False,278,2916,66,0
400945249,2017.0,2.0,1.0,2017-09-03,03:59,False,62,2717,41,18
400945250,2017.0,2.0,1.0,2017-09-03,00:30,False,21,302,38,17
400945252,2017.0,2.0,1.0,2017-09-03,01:00,False,2439,47,40,43
400933840,2017.0,2.0,1.0,2017-09-05,00:00,True,59,2633,41,42
400938600,2017.0,2.0,2.0,2017-09-08,23:00,True,2229,2016,17,10
400945253,2017.0,2.0,2.0,2017-09-08,00:00,False,328,304,51,13
400933841,2017.0,2.0,2.0,2017-09-09,19:30,False,333,278,41,10
400933842,2017.0,2.0,2.0,2017-09-09,19:30,False,8,2628,7,28
400933843,2017.0,2.0,2.0,2017-09-09,23:00,False,228,2,14,6
400933845,2017.0,2.0,2.0,2017-09-09,23:30,False,87,61,19,20
400933846,2017.0,2.0,2.0,2017-09-09,16:00,False,96,2198,27,16
400933847,2017.0,2.0,2.0,2017-09-09,23:30,False,99,236,45,10
400933848,2017.0,2.0,2.0,2017-09-09,16:00,False,145,2630,45,23
400933849,2017.0,2.0,2.0,2017-09-09,23:30,False,2348,344,21,57
400933850,2017.0,2.0,2.0,2017-09-09,23:00,False,142,2579,13,31
400933851,2017.0,2.0,2.0,2017-09-09,20:00,False,2633,282,42,7
400933852,2017.0,2.0,2.0,2017-09-09,23:00,False,245,2447,24,14
400933853,2017.0,2.0,2.0,2017-09-09,20:00,False,238,2010,42,0
400934499,2017.0,2.0,2.0,2017-09-09,16:00,False,66,2294,41,44
400934500,2017.0,2.0,2.0,2017-09-09,20:00,False,2305,2117,27,45
400934501,2017.0,2.0,2.0,2017-09-09,16:00,False,2306,2429,55,7
400934502,2017.0,2.0,2.0,2017-09-09,23:30,False,194,201,16,31
400934503,2017.0,2.0,2.0,2017-09-09,00:00,False,6,197,7,44
400934504,2017.0,2.0,2.0,2017-09-09,19:30,False,251,23,56,0
400934505,2017.0,2.0,2.0,2017-09-09,16:00,False,277,151,56,20
400934562,2017.0,2.0,2.0,2017-09-09,16:00,False,349,2084,21,17
400935240,2017.0,2.0,2.0,2017-09-09,16:00,False,150,77,41,17
400935242,2017.0,2.0,2.0,2017-09-09,16:00,False,120,119,63,17
400935243,2017.0,2.0,2.0,2017-09-09,16:00,False,130,2132,36,14
400935244,2017.0,2.0,2.0,2017-09-09,19:30,False,127,2711,28,14
400935245,2017.0,2.0,2.0,2017-09-09,19:30,False,213,221,33,14
400935246,2017.0,2.0,2.0,2017-09-09,19:30,False,164,2199,13,16
400935261,2017.0,2.0,2.0,2017-09-09,21:00,False,26,62,56,23
400935262,2017.0,2.0,2.0,2017-09-09,18:00,False,38,326,37,3
400935264,2017.0,2.0,2.0,2017-09-09,20:30,False,2483,158,42,35
400935268,2017.0,2.0,2.0,2017-09-09,21:00,False,25,2692,33,20
400935347,2017.0,2.0,2.0,2017-09-09,19:30,False,258,84,17,34
400935348,2017.0,2.0,2.0,2017-09-09,16:00,False,275,2226,31,14
400937453,2017.0,2.0,2.0,2017-09-09,17:00,False,103,154,10,34
400937455,2017.0,2.0,2.0,2017-09-09,16:30,False,59,55,37,10
400937456,2017.0,2.0,2.0,2017-09-09,16:00,False,153,97,35,47
400937458,2017.0,2.0,2.0,2017-09-09,22:00,False,152,276,37,20
400937459,2017.0,2.0,2.0,2017-09-09,19:30,False,183,2393,23,30
400937460,2017.0,2.0,2.0,2017-09-09,19:30,False,259,48,27,0
400938601,2017.0,2.0,2.0,2017-09-09,23:00,False,2567,249,54,32
400938602,2017.0,2.0,2.0,2017-09-09,19:30,False,113,295,7,17
400938604,2017.0,2.0,2.0,2017-09-09,23:00,False,2572,2582,45,0
400938605,2017.0,2.0,2.0,2017-09-09,19:00,False,2050,5,51,31
400941797,2017.0,2.0,2.0,2017-09-09,19:30,False,218,222,16,13
400941798,2017.0,2.0,2.0,2017-09-09,20:00,False,202,309,66,42
400944831,2017.0,2.0,2.0,2017-09-09,19:30,False,2026,2542,54,7
400944832,2017.0,2.0,2.0,2017-09-09,20:00,True,290,160,12,22
400944833,2017.0,2.0,2.0,2017-09-09,23:00,False,70,2439,16,44
400944835,2017.0,2.0,2.0,2017-09-09,22:00,False,2653,2011,34,7
400944893,2017.0,2.0,2.0,2017-09-09,22:30,False,2006,2029,52,3
400944894,2017.0,2.0,2.0,2017-09-09,19:30,False,193,2046,31,10
400944895,2017.0,2.0,2.0,2017-09-09,19:30,False,2459,2197,38,10
400944896,2017.0,2.0,2.0,2017-09-09,19:30,False,2309,47,38,31
400944897,2017.0,2.0,2.0,2017-09-09,22:00,False,189,233,27,35
400944898,2017.0,2.0,2.0,2017-09-09,23:00,False,2440,2649,24,37
400945254,2017.0,2.0,2.0,2017-09-09,19:30,False,36,2000,38,10
400945255,2017.0,2.0,2.0,2017-09-09,20:00,False,2751,2241,27,0
400934498,2017.0,2.0,2.0,2017-09-10,00:00,False,239,2636,10,17
400935241,2017.0,2.0,2.0,2017-09-10,00:00,False,356,98,20,7
400935258,2017.0,2.0,2.0,2017-09-10,02:30,False,12,248,16,19
400935259,2017.0,2.0,2.0,2017-09-10,03:00,False,9,21,20,30
400935260,2017.0,2.0,2.0,2017-09-10,00:30,False,30,24,42,24
400935263,2017.0,2.0,2.0,2017-09-10,02:15,False,252,254,13,19
400935265,2017.0,2.0,2.0,2017-09-10,02:00,False,204,135,14,48
400935266,2017.0,2.0,2.0,2017-09-10,00:00,False,264,149,63,7
400935267,2017.0,2.0,2.0,2017-09-10,02:30,False,265,68,47,44
400938603,2017.0,2.0,2.0,2017-09-10,00:00,False,2638,242,14,31
400944834,2017.0,2.0,2.0,2017-09-10,00:00,False,167,166,28,30
400941799,2017.0,2.0,3.0,2017-09-15,23:00,False,58,356,47,23
400941800,2017.0,2.0,3.0,2017-09-15,23:00,False,218,113,29,21
400945256,2017.0,2.0,3.0,2017-09-15,00:00,False,68,167,28,14
400933854,2017.0,2.0,3.0,2017-09-16,23:00,False,333,36,41,23
400933855,2017.0,2.0,3.0,2017-09-16,20:00,False,2,2382,24,10
400933856,2017.0,2.0,3.0,2017-09-16,19:30,False,57,2633,26,20
400933857,2017.0,2.0,3.0,2017-09-16,23:30,False,61,2535,42,14
400933859,2017.0,2.0,3.0,2017-09-16,23:00,False,344,99,37,7
400933860,2017.0,2.0,3.0,2017-09-16,20:00,False,142,2509,3,35
400933861,2017.0,2.0,3.0,2017-09-16,23:30,False,2579,96,13,23
400933862,2017.0,2.0,3.0,2017-09-16,16:00,False,245,309,45,21
400933863,2017.0,2.0,3.0,2017-09-16,23:30,False,238,2306,14,7
400934506,2017.0,2.0,3.0,2017-09-16,16:30,False,150,239,34,20
400934507,2017.0,2.0,3.0,2017-09-16,16:00,False,195,2305,42,30
400934508,2017.0,2.0,3.0,2017-09-16,22:00,False,201,2655,56,14
400934509,2017.0,2.0,3.0,2017-09-16,16:00,False,221,197,21,59
400934510,2017.0,2.0,3.0,2017-09-16,19:30,False,2628,2567,56,36
400934513,2017.0,2.0,3.0,2017-09-16,16:00,False,277,2169,59,16
400934517,2017.0,2.0,3.0,2017-09-16,16:00,False,2006,66,14,41
400934563,2017.0,2.0,3.0,2017-09-16,20:30,False,194,349,38,7
400934574,2017.0,2.0,3.0,2017-09-16,19:30,False,103,87,20,49
400935269,2017.0,2.0,3.0,2017-09-16,02:15,False,2638,12,16,63
400935270,2017.0,2.0,3.0,2017-09-16,16:00,False,235,26,48,45
400935271,2017.0,2.0,3.0,2017-09-16,18:00,False,38,2458,41,21
400935273,2017.0,2.0,3.0,2017-09-16,23:00,False,2751,2483,13,49
400935274,2017.0,2.0,3.0,2017-09-16,21:30,False,265,204,52,23
400935349,2017.0,2.0,3.0,2017-09-16,19:30,False,252,275,6,40
400935351,2017.0,2.0,3.0,2017-09-16,19:30,False,2294,249,31,14
400935352,2017.0,2.0,3.0,2017-09-16,16:00,False,130,2005,29,13
400935353,2017.0,2.0,3.0,2017-09-16,19:30,False,135,2393,34,3
400935354,2017.0,2.0,3.0,2017-09-16,16:00,False,158,2459,17,21
400935355,2017.0,2.0,3.0,2017-09-16,23:30,False,77,189,49,7
400935356,2017.0,2.0,3.0,2017-09-16,23:30,False,213,2247,56,0
400935357,2017.0,2.0,3.0,2017-09-16,19:30,False,164,2415,65,0
400937464,2017.0,2.0,3.0,2017-09-16,19:30,False,295,153,23,53
400937465,2017.0,2.0,3.0,2017-09-16,16:20,False,152,231,49,16
400937466,2017.0,2.0,3.0,2017-09-16,19:30,False,183,2117,41,17
400937467,2017.0,2.0,3.0,2017-09-16,16:00,False,258,41,38,18
400937468,2017.0,2.0,3.0,2017-09-16,19:30,False,151,259,17,64
400937469,2017.0,2.0,3.0,2017-09-16,19:00,False,154,328,46,10
400938606,2017.0,2.0,3.0,2017-09-16,22:00,False,2429,2448,31,35
400938607,2017.0,2.0,3.0,2017-09-16,22:30,False,2226,2065,45,0
400938608,2017.0,2.0,3.0,2017-09-16,23:00,False,98,2348,22,23
400938609,2017.0,2.0,3.0,2017-09-16,22:30,False,276,2309,21,0
400938611,2017.0,2.0,3.0,2017-09-16,23:00,False,2433,2572,17,28
400938612,2017.0,2.0,3.0,2017-09-16,17:00,False,5,324,30,23
400938613,2017.0,2.0,3.0,2017-09-16,23:00,False,2636,2582,51,17
400941802,2017.0,2.0,3.0,2017-09-16,23:00,False,2649,202,54,51
400944836,2017.0,2.0,3.0,2017-09-16,23:00,False,326,2026,13,20
400944838,2017.0,2.0,3.0,2017-09-16,23:00,False,2032,2029,48,3
400944839,2017.0,2.0,3.0,2017-09-16,23:00,False,2711,70,37,28
400944840,2017.0,2.0,3.0,2017-09-16,23:00,False,6,2010,45,0
400944899,2017.0,2.0,3.0,2017-09-16,22:00,False,2084,2142,33,10
400944900,2017.0,2.0,3.0,2017-09-16,19:00,False,2050,2635,28,13
400945257,2017.0,2.0,3.0,2017-09-16,23:00,False,2440,304,28,30
400933858,2017.0,2.0,3.0,2017-09-17,02:30,False,25,145,27,16
400934511,2017.0,2.0,3.0,2017-09-17,00:30,False,30,251,27,24
400934512,2017.0,2.0,3.0,2017-09-17,00:00,False,2641,9,52,45
400935272,2017.0,2.0,3.0,2017-09-17,02:00,False,254,23,54,16
400935275,2017.0,2.0,3.0,2017-09-17,01:30,False,264,278,48,16
400935276,2017.0,2.0,3.0,2017-09-17,02:30,False,21,24,20,17
400937461,2017.0,2.0,3.0,2017-09-17,00:00,False,97,228,21,47
400938610,2017.0,2.0,3.0,2017-09-17,00:00,False,248,242,38,3
400941801,2017.0,2.0,3.0,2017-09-17,00:00,False,193,2132,17,21
400944837,2017.0,2.0,3.0,2017-09-17,00:00,False,166,2653,24,27
400941803,2017.0,2.0,4.0,2017-09-21,23:30,False,58,218,43,7
400933864,2017.0,2.0,4.0,2017-09-23,16:00,True,8,245,43,50
400933865,2017.0,2.0,4.0,2017-09-23,23:00,False,61,344,31,3
400933866,2017.0,2.0,4.0,2017-09-23,23:30,False,96,57,27,28
400933867,2017.0,2.0,4.0,2017-09-23,23:00,False,99,183,35,26
400933868,2017.0,2.0,4.0,2017-09-23,23:30,False,142,2,14,51
400933869,2017.0,2.0,4.0,2017-09-23,19:30,False,2579,2348,17,16
400933870,2017.0,2.0,4.0,2017-09-23,16:00,False,2633,113,17,13
400933871,2017.0,2.0,4.0,2017-09-23,19:30,False,238,333,0,59
400934514,2017.0,2.0,4.0,2017-09-23,16:00,False,2305,277,34,56
400934515,2017.0,2.0,4.0,2017-09-23,22:30,False,239,201,41,49
400934516,2017.0,2.0,4.0,2017-09-23,19:30,False,197,2628,31,44
400934518,2017.0,2.0,4.0,2017-09-23,16:00,False,248,2641,24,27
400934561,2017.0,2.0,4.0,2017-09-23,16:00,False,2655,349,21,17
400935277,2017.0,2.0,4.0,2017-09-23,02:30,False,12,254,24,30
400935279,2017.0,2.0,4.0,2017-09-23,19:30,False,25,30,20,30
400935283,2017.0,2.0,4.0,2017-09-23,22:00,False,265,2440,45,7
400935359,2017.0,2.0,4.0,2017-09-23,19:30,False,84,290,52,17
400935360,2017.0,2.0,4.0,2017-09-23,23:30,False,2294,213,19,21
400935361,2017.0,2.0,4.0,2017-09-23,19:00,False,120,2116,10,38
400935362,2017.0,2.0,4.0,2017-09-23,19:30,False,158,164,27,17
400935363,2017.0,2.0,4.0,2017-09-23,16:00,False,194,2439,54,21
400935364,2017.0,2.0,4.0,2017-09-23,20:00,False,2509,130,10,28
400937470,2017.0,2.0,4.0,2017-09-23,19:30,False,228,103,34,7
400937471,2017.0,2.0,4.0,2017-09-23,19:30,False,153,150,17,27
